respID,qID,altID,obsID,price,modelyear,powertrain,brand,Warranty,range,Mileage,ChargingStation,powertrain_Electric,powertrain_Gas,image
35,3,2,139,44000,4,Gas,Mercedes,No,100,12000,NA,0,1,MB_C300.jpg
35,4,1,140,34000,5,Electric,Nissan,No,100,18000,paid,1,0,Nissan_Leaf.jpg
35,4,2,140,20000,5,Gas,Tesla,Yes,250,34000,NA,0,1,Tesla_Model_3.jpg
36,1,1,141,39000,3,Electric,Mercedes,No,200,10000,discounted,1,0,MB_EQ.jpg
36,1,2,141,23000,4,Gas,Mercedes,No,150,25000,NA,0,1,MB_C300.jpg
36,2,1,142,26000,3,Electric,Tesla,Yes,100,46000,free,1,0,Tesla_Model_3.jpg
36,2,2,142,5000,1,Gas,Tesla,No,250,49000,NA,0,1,Tesla_Model_3.jpg
36,3,1,143,6000,5,Electric,Mercedes,Yes,200,23000,paid,1,0,MB_EQ.jpg
36,3,2,143,27000,1,Gas,Tesla,Yes,200,23000,NA,0,1,Tesla_Model_3.jpg
36,4,1,144,18000,1,Electric,Nissan,No,200,19000,paid,1,0,Nissan_Leaf.jpg
36,4,2,144,31000,4,Gas,Mercedes,Yes,150,25000,NA,0,1,MB_C300.jpg
37,1,1,145,48000,5,Electric,Tesla,Yes,250,42000,free,1,0,Tesla_Model_3.jpg
37,1,2,145,49000,2,Gas,Tesla,No,150,7000,NA,0,1,Tesla_Model_3.jpg
37,2,1,146,50000,5,Electric,Nissan,No,100,21000,free,1,0,Nissan_Leaf.jpg
37,2,2,146,37000,2,Gas,Mercedes,Yes,250,14000,NA,0,1,MB_C300.jpg
37,3,1,147,8000,3,Electric,Tesla,No,250,44000,free,1,0,Tesla_Model_3.jpg
37,3,2,147,40000,3,Gas,Mercedes,No,250,45000,NA,0,1,MB_C300.jpg
37,4,1,148,6000,2,Electric,Tesla,Yes,100,32000,free,1,0,Tesla_Model_3.jpg
37,4,2,148,39000,4,Gas,Tesla,Yes,100,36000,NA,0,1,Tesla_Model_3.jpg
38,1,1,149,27000,1,Electric,Nissan,No,250,36000,free,1,0,Nissan_Leaf.jpg
38,1,2,149,31000,2,Gas,Nissan,Yes,100,35000,NA,0,1,Nissan_Gas.jpg
38,2,1,150,19000,3,Electric,Tesla,No,250,28000,paid,1,0,Tesla_Model_3.jpg
38,2,2,150,31000,2,Gas,Mercedes,Yes,100,16000,NA,0,1,MB_C300.jpg
38,3,1,151,15000,5,Electric,Tesla,Yes,200,10000,discounted,1,0,Tesla_Model_3.jpg
38,3,2,151,50000,4,Gas,Mercedes,No,250,41000,NA,0,1,MB_C300.jpg
38,4,1,152,32000,4,Electric,Nissan,Yes,150,5000,paid,1,0,Nissan_Leaf.jpg
38,4,2,152,37000,2,Gas,Mercedes,No,200,27000,NA,0,1,MB_C300.jpg
39,1,1,153,37000,4,Electric,Mercedes,Yes,150,44000,free,1,0,MB_EQ.jpg
39,1,2,153,5000,2,Gas,Mercedes,Yes,100,40000,NA,0,1,MB_C300.jpg
39,2,1,154,40000,4,Electric,Mercedes,No,250,25000,paid,1,0,MB_EQ.jpg
39,2,2,154,10000,2,Gas,Tesla,Yes,250,24000,NA,0,1,Tesla_Model_3.jpg
39,3,1,155,29000,4,Electric,Tesla,No,100,30000,discounted,1,0,Tesla_Model_3.jpg
39,3,2,155,40000,5,Gas,Nissan,No,150,22000,NA,0,1,Nissan_Gas.jpg
39,4,1,156,19000,5,Electric,Tesla,Yes,150,23000,discounted,1,0,Tesla_Model_3.jpg
39,4,2,156,30000,4,Gas,Mercedes,No,250,32000,NA,0,1,MB_C300.jpg
40,1,1,157,6000,3,Electric,Mercedes,No,100,13000,free,1,0,MB_EQ.jpg
40,1,2,157,22000,4,Gas,Nissan,No,150,49000,NA,0,1,Nissan_Gas.jpg
40,2,1,158,36000,5,Electric,Tesla,No,100,8000,paid,1,0,Tesla_Model_3.jpg
40,2,2,158,34000,5,Gas,Mercedes,No,100,34000,NA,0,1,MB_C300.jpg
40,3,1,159,32000,1,Electric,Tesla,No,250,15000,paid,1,0,Tesla_Model_3.jpg
40,3,2,159,11000,2,Gas,Mercedes,Yes,100,14000,NA,0,1,MB_C300.jpg
40,4,1,160,35000,1,Electric,Tesla,Yes,250,34000,free,1,0,Tesla_Model_3.jpg
40,4,2,160,43000,5,Gas,Nissan,Yes,250,46000,NA,0,1,Nissan_Gas.jpg
41,1,1,161,21000,5,Electric,Tesla,No,150,8000,paid,1,0,Tesla_Model_3.jpg
41,1,2,161,34000,5,Gas,Nissan,Yes,200,34000,NA,0,1,Nissan_Gas.jpg
41,2,1,162,49000,2,Electric,Mercedes,No,250,36000,paid,1,0,MB_EQ.jpg
41,2,2,162,24000,3,Gas,Tesla,No,250,20000,NA,0,1,Tesla_Model_3.jpg
41,3,1,163,48000,2,Electric,Nissan,No,150,30000,discounted,1,0,Nissan_Leaf.jpg
41,3,2,163,48000,1,Gas,Mercedes,Yes,200,6000,NA,0,1,MB_C300.jpg
41,4,1,164,21000,1,Electric,Mercedes,Yes,100,40000,paid,1,0,MB_EQ.jpg
41,4,2,164,44000,1,Gas,Tesla,Yes,200,24000,NA,0,1,Tesla_Model_3.jpg
42,1,1,165,28000,1,Electric,Tesla,Yes,200,27000,paid,1,0,Tesla_Model_3.jpg
42,1,2,165,41000,4,Gas,Nissan,No,250,47000,NA,0,1,Nissan_Gas.jpg
42,2,1,166,43000,2,Electric,Nissan,No,250,40000,free,1,0,Nissan_Leaf.jpg
42,2,2,166,45000,1,Gas,Nissan,Yes,100,18000,NA,0,1,Nissan_Gas.jpg
42,3,1,167,21000,5,Electric,Mercedes,Yes,100,6000,discounted,1,0,MB_EQ.jpg
42,3,2,167,28000,3,Gas,Tesla,Yes,150,48000,NA,0,1,Tesla_Model_3.jpg
42,4,1,168,26000,5,Electric,Nissan,Yes,150,6000,paid,1,0,Nissan_Leaf.jpg
42,4,2,168,37000,5,Gas,Tesla,Yes,150,8000,NA,0,1,Tesla_Model_3.jpg
43,1,1,169,47000,3,Electric,Mercedes,Yes,250,37000,free,1,0,MB_EQ.jpg
43,1,2,169,25000,4,Gas,Nissan,Yes,150,12000,NA,0,1,Nissan_Gas.jpg
43,2,1,170,8000,1,Electric,Tesla,Yes,100,26000,discounted,1,0,Tesla_Model_3.jpg
43,2,2,170,44000,1,Gas,Tesla,No,100,45000,NA,0,1,Tesla_Model_3.jpg
43,3,1,171,24000,5,Electric,Nissan,No,150,34000,free,1,0,Nissan_Leaf.jpg
43,3,2,171,49000,3,Gas,Mercedes,Yes,250,10000,NA,0,1,MB_C300.jpg
43,4,1,172,16000,1,Electric,Mercedes,Yes,250,35000,free,1,0,MB_EQ.jpg
43,4,2,172,8000,3,Gas,Mercedes,Yes,150,25000,NA,0,1,MB_C300.jpg
44,1,1,173,38000,5,Electric,Nissan,No,200,33000,free,1,0,Nissan_Leaf.jpg
44,1,2,173,42000,5,Gas,Tesla,Yes,200,38000,NA,0,1,Tesla_Model_3.jpg
44,2,1,174,25000,1,Electric,Tesla,No,250,43000,discounted,1,0,Tesla_Model_3.jpg
44,2,2,174,39000,2,Gas,Tesla,No,250,45000,NA,0,1,Tesla_Model_3.jpg
44,3,1,175,8000,1,Electric,Mercedes,Yes,200,48000,paid,1,0,MB_EQ.jpg
44,3,2,175,49000,2,Gas,Tesla,No,150,8000,NA,0,1,Tesla_Model_3.jpg
44,4,1,176,20000,4,Electric,Mercedes,No,250,31000,discounted,1,0,MB_EQ.jpg
44,4,2,176,13000,1,Gas,Nissan,No,250,39000,NA,0,1,Nissan_Gas.jpg
45,1,1,177,40000,4,Electric,Tesla,No,150,8000,discounted,1,0,Tesla_Model_3.jpg
45,1,2,177,14000,3,Gas,Mercedes,Yes,200,20000,NA,0,1,MB_C300.jpg
45,2,1,178,11000,4,Electric,Nissan,Yes,250,42000,free,1,0,Nissan_Leaf.jpg
45,2,2,178,26000,3,Gas,Tesla,Yes,200,23000,NA,0,1,Tesla_Model_3.jpg
45,3,1,179,20000,1,Electric,Tesla,No,200,9000,paid,1,0,Tesla_Model_3.jpg
45,3,2,179,36000,2,Gas,Tesla,Yes,250,24000,NA,0,1,Tesla_Model_3.jpg
45,4,1,180,37000,2,Electric,Nissan,Yes,100,34000,paid,1,0,Nissan_Leaf.jpg
45,4,2,180,5000,4,Gas,Tesla,Yes,250,29000,NA,0,1,Tesla_Model_3.jpg
46,1,1,181,22000,4,Electric,Mercedes,No,150,9000,free,1,0,MB_EQ.jpg
46,1,2,181,34000,1,Gas,Mercedes,Yes,200,16000,NA,0,1,MB_C300.jpg
46,2,1,182,21000,3,Electric,Mercedes,No,250,45000,paid,1,0,MB_EQ.jpg
46,2,2,182,7000,1,Gas,Mercedes,Yes,150,19000,NA,0,1,MB_C300.jpg
46,3,1,183,30000,5,Electric,Tesla,Yes,100,38000,paid,1,0,Tesla_Model_3.jpg
46,3,2,183,15000,4,Gas,Tesla,Yes,200,34000,NA,0,1,Tesla_Model_3.jpg
46,4,1,184,28000,3,Electric,Nissan,Yes,250,13000,discounted,1,0,Nissan_Leaf.jpg
46,4,2,184,19000,2,Gas,Tesla,Yes,200,21000,NA,0,1,Tesla_Model_3.jpg
47,1,1,185,9000,1,Electric,Tesla,Yes,200,16000,free,1,0,Tesla_Model_3.jpg
47,1,2,185,20000,3,Gas,Mercedes,No,150,27000,NA,0,1,MB_C300.jpg
47,2,1,186,30000,2,Electric,Tesla,No,150,30000,free,1,0,Tesla_Model_3.jpg
47,2,2,186,16000,4,Gas,Tesla,Yes,100,43000,NA,0,1,Tesla_Model_3.jpg
47,3,1,187,27000,4,Electric,Mercedes,No,100,26000,paid,1,0,MB_EQ.jpg
47,3,2,187,21000,3,Gas,Mercedes,Yes,150,13000,NA,0,1,MB_C300.jpg
47,4,1,188,24000,4,Electric,Nissan,No,200,36000,paid,1,0,Nissan_Leaf.jpg
47,4,2,188,21000,2,Gas,Tesla,Yes,100,35000,NA,0,1,Tesla_Model_3.jpg
48,1,1,189,47000,1,Electric,Nissan,Yes,100,15000,free,1,0,Nissan_Leaf.jpg
48,1,2,189,45000,3,Gas,Tesla,Yes,100,42000,NA,0,1,Tesla_Model_3.jpg
48,2,1,190,32000,1,Electric,Mercedes,No,100,19000,paid,1,0,MB_EQ.jpg
48,2,2,190,18000,4,Gas,Nissan,Yes,100,15000,NA,0,1,Nissan_Gas.jpg
48,3,1,191,50000,2,Electric,Nissan,No,200,35000,discounted,1,0,Nissan_Leaf.jpg
48,3,2,191,20000,5,Gas,Tesla,No,150,44000,NA,0,1,Tesla_Model_3.jpg
48,4,1,192,48000,4,Electric,Nissan,No,150,45000,free,1,0,Nissan_Leaf.jpg
48,4,2,192,28000,4,Gas,Tesla,Yes,100,32000,NA,0,1,Tesla_Model_3.jpg
49,1,1,193,11000,2,Electric,Tesla,No,100,35000,paid,1,0,Tesla_Model_3.jpg
49,1,2,193,10000,1,Gas,Tesla,Yes,100,39000,NA,0,1,Tesla_Model_3.jpg
49,2,1,194,42000,4,Electric,Mercedes,No,150,11000,discounted,1,0,MB_EQ.jpg
49,2,2,194,45000,2,Gas,Tesla,No,200,33000,NA,0,1,Tesla_Model_3.jpg
49,3,1,195,50000,5,Electric,Nissan,Yes,250,11000,paid,1,0,Nissan_Leaf.jpg
49,3,2,195,32000,3,Gas,Nissan,Yes,250,11000,NA,0,1,Nissan_Gas.jpg
49,4,1,196,25000,2,Electric,Nissan,No,200,39000,discounted,1,0,Nissan_Leaf.jpg
49,4,2,196,47000,2,Gas,Tesla,Yes,250,34000,NA,0,1,Tesla_Model_3.jpg
50,1,1,197,45000,4,Electric,Nissan,Yes,200,22000,discounted,1,0,Nissan_Leaf.jpg
50,1,2,197,25000,5,Gas,Nissan,No,200,13000,NA,0,1,Nissan_Gas.jpg
50,2,1,198,29000,3,Electric,Mercedes,Yes,150,32000,free,1,0,MB_EQ.jpg
50,2,2,198,34000,3,Gas,Mercedes,Yes,250,36000,NA,0,1,MB_C300.jpg
50,3,1,199,39000,2,Electric,Nissan,Yes,200,45000,discounted,1,0,Nissan_Leaf.jpg
50,3,2,199,32000,3,Gas,Nissan,Yes,200,50000,NA,0,1,Nissan_Gas.jpg
50,4,1,200,42000,4,Electric,Tesla,No,200,41000,discounted,1,0,Tesla_Model_3.jpg
50,4,2,200,10000,5,Gas,Nissan,Yes,250,50000,NA,0,1,Nissan_Gas.jpg
51,1,1,201,16000,5,Electric,Tesla,Yes,200,27000,discounted,1,0,Tesla_Model_3.jpg
51,1,2,201,41000,3,Gas,Nissan,Yes,200,12000,NA,0,1,Nissan_Gas.jpg
51,2,1,202,45000,1,Electric,Tesla,Yes,250,9000,free,1,0,Tesla_Model_3.jpg
51,2,2,202,29000,4,Gas,Nissan,Yes,100,23000,NA,0,1,Nissan_Gas.jpg
51,3,1,203,49000,1,Electric,Tesla,Yes,150,26000,discounted,1,0,Tesla_Model_3.jpg
51,3,2,203,38000,5,Gas,Nissan,No,100,9000,NA,0,1,Nissan_Gas.jpg
51,4,1,204,48000,1,Electric,Tesla,Yes,200,38000,paid,1,0,Tesla_Model_3.jpg
51,4,2,204,50000,1,Gas,Mercedes,Yes,150,26000,NA,0,1,MB_C300.jpg
52,1,1,205,47000,3,Electric,Mercedes,No,150,20000,paid,1,0,MB_EQ.jpg
52,1,2,205,23000,3,Gas,Tesla,No,200,8000,NA,0,1,Tesla_Model_3.jpg
52,2,1,206,28000,1,Electric,Nissan,No,200,7000,free,1,0,Nissan_Leaf.jpg
52,2,2,206,25000,1,Gas,Mercedes,Yes,150,18000,NA,0,1,MB_C300.jpg
52,3,1,207,13000,3,Electric,Mercedes,Yes,100,48000,paid,1,0,MB_EQ.jpg
52,3,2,207,45000,5,Gas,Nissan,No,100,18000,NA,0,1,Nissan_Gas.jpg
52,4,1,208,37000,5,Electric,Tesla,Yes,200,28000,free,1,0,Tesla_Model_3.jpg
52,4,2,208,16000,5,Gas,Mercedes,Yes,150,32000,NA,0,1,MB_C300.jpg
53,1,1,209,42000,4,Electric,Mercedes,Yes,200,41000,free,1,0,MB_EQ.jpg
53,1,2,209,44000,1,Gas,Tesla,No,200,45000,NA,0,1,Tesla_Model_3.jpg
53,2,1,210,35000,1,Electric,Nissan,Yes,250,36000,free,1,0,Nissan_Leaf.jpg
53,2,2,210,28000,5,Gas,Nissan,Yes,100,6000,NA,0,1,Nissan_Gas.jpg
53,3,1,211,49000,1,Electric,Nissan,No,100,46000,free,1,0,Nissan_Leaf.jpg
53,3,2,211,39000,1,Gas,Mercedes,Yes,200,33000,NA,0,1,MB_C300.jpg
53,4,1,212,34000,4,Electric,Tesla,Yes,250,5000,free,1,0,Tesla_Model_3.jpg
53,4,2,212,5000,4,Gas,Tesla,No,250,48000,NA,0,1,Tesla_Model_3.jpg
54,1,1,213,21000,1,Electric,Tesla,Yes,150,31000,free,1,0,Tesla_Model_3.jpg
54,1,2,213,10000,4,Gas,Nissan,Yes,200,47000,NA,0,1,Nissan_Gas.jpg
54,2,1,214,48000,1,Electric,Tesla,Yes,100,9000,discounted,1,0,Tesla_Model_3.jpg
54,2,2,214,29000,1,Gas,Tesla,Yes,250,45000,NA,0,1,Tesla_Model_3.jpg
54,3,1,215,22000,3,Electric,Mercedes,No,150,36000,paid,1,0,MB_EQ.jpg
54,3,2,215,20000,5,Gas,Mercedes,Yes,250,42000,NA,0,1,MB_C300.jpg
54,4,1,216,45000,3,Electric,Nissan,No,150,47000,discounted,1,0,Nissan_Leaf.jpg
54,4,2,216,24000,4,Gas,Nissan,No,100,13000,NA,0,1,Nissan_Gas.jpg
55,1,1,217,48000,4,Electric,Nissan,Yes,150,15000,discounted,1,0,Nissan_Leaf.jpg
55,1,2,217,28000,3,Gas,Mercedes,No,100,50000,NA,0,1,MB_C300.jpg
55,2,1,218,18000,5,Electric,Mercedes,No,100,12000,free,1,0,MB_EQ.jpg
55,2,2,218,12000,2,Gas,Mercedes,No,150,9000,NA,0,1,MB_C300.jpg
55,3,1,219,41000,4,Electric,Tesla,Yes,200,38000,discounted,1,0,Tesla_Model_3.jpg
55,3,2,219,16000,5,Gas,Nissan,Yes,250,9000,NA,0,1,Nissan_Gas.jpg
55,4,1,220,30000,3,Electric,Tesla,Yes,200,6000,free,1,0,Tesla_Model_3.jpg
55,4,2,220,25000,5,Gas,Nissan,Yes,250,42000,NA,0,1,Nissan_Gas.jpg
56,1,1,221,32000,2,Electric,Tesla,No,100,33000,paid,1,0,Tesla_Model_3.jpg
56,1,2,221,50000,3,Gas,Mercedes,Yes,150,27000,NA,0,1,MB_C300.jpg
56,2,1,222,17000,5,Electric,Tesla,No,100,33000,free,1,0,Tesla_Model_3.jpg
56,2,2,222,13000,3,Gas,Tesla,No,200,30000,NA,0,1,Tesla_Model_3.jpg
56,3,1,223,23000,2,Electric,Nissan,Yes,100,5000,paid,1,0,Nissan_Leaf.jpg
56,3,2,223,8000,5,Gas,Nissan,Yes,150,7000,NA,0,1,Nissan_Gas.jpg
56,4,1,224,44000,2,Electric,Nissan,No,250,10000,free,1,0,Nissan_Leaf.jpg
56,4,2,224,49000,5,Gas,Nissan,No,150,37000,NA,0,1,Nissan_Gas.jpg
57,1,1,225,29000,5,Electric,Nissan,Yes,150,36000,paid,1,0,Nissan_Leaf.jpg
57,1,2,225,21000,5,Gas,Tesla,No,150,6000,NA,0,1,Tesla_Model_3.jpg
57,2,1,226,31000,1,Electric,Nissan,No,200,12000,discounted,1,0,Nissan_Leaf.jpg
57,2,2,226,36000,4,Gas,Nissan,Yes,150,34000,NA,0,1,Nissan_Gas.jpg
57,3,1,227,19000,3,Electric,Mercedes,No,250,38000,discounted,1,0,MB_EQ.jpg
57,3,2,227,8000,1,Gas,Mercedes,Yes,200,8000,NA,0,1,MB_C300.jpg
57,4,1,228,34000,1,Electric,Nissan,Yes,200,32000,discounted,1,0,Nissan_Leaf.jpg
57,4,2,228,38000,4,Gas,Mercedes,Yes,150,21000,NA,0,1,MB_C300.jpg
58,1,1,229,50000,5,Electric,Tesla,Yes,200,16000,discounted,1,0,Tesla_Model_3.jpg
58,1,2,229,7000,5,Gas,Nissan,Yes,250,18000,NA,0,1,Nissan_Gas.jpg
58,2,1,230,49000,4,Electric,Nissan,No,150,49000,paid,1,0,Nissan_Leaf.jpg
58,2,2,230,6000,2,Gas,Nissan,Yes,250,15000,NA,0,1,Nissan_Gas.jpg
58,3,1,231,37000,2,Electric,Mercedes,Yes,250,43000,discounted,1,0,MB_EQ.jpg
58,3,2,231,34000,2,Gas,Nissan,No,250,42000,NA,0,1,Nissan_Gas.jpg
58,4,1,232,24000,5,Electric,Nissan,No,250,30000,paid,1,0,Nissan_Leaf.jpg
58,4,2,232,17000,5,Gas,Mercedes,No,250,14000,NA,0,1,MB_C300.jpg
59,1,1,233,45000,4,Electric,Tesla,Yes,150,29000,free,1,0,Tesla_Model_3.jpg
59,1,2,233,28000,2,Gas,Mercedes,Yes,250,28000,NA,0,1,MB_C300.jpg
59,2,1,234,8000,4,Electric,Nissan,Yes,250,30000,discounted,1,0,Nissan_Leaf.jpg
59,2,2,234,36000,1,Gas,Mercedes,Yes,100,37000,NA,0,1,MB_C300.jpg
59,3,1,235,12000,5,Electric,Nissan,Yes,100,35000,discounted,1,0,Nissan_Leaf.jpg
59,3,2,235,20000,4,Gas,Mercedes,Yes,250,50000,NA,0,1,MB_C300.jpg
59,4,1,236,12000,2,Electric,Mercedes,Yes,150,18000,discounted,1,0,MB_EQ.jpg
59,4,2,236,31000,1,Gas,Nissan,No,200,45000,NA,0,1,Nissan_Gas.jpg
60,1,1,237,15000,1,Electric,Mercedes,Yes,150,11000,discounted,1,0,MB_EQ.jpg
60,1,2,237,11000,5,Gas,Mercedes,No,250,30000,NA,0,1,MB_C300.jpg
60,2,1,238,10000,1,Electric,Tesla,Yes,200,45000,paid,1,0,Tesla_Model_3.jpg
60,2,2,238,46000,5,Gas,Nissan,Yes,150,45000,NA,0,1,Nissan_Gas.jpg
60,3,1,239,35000,4,Electric,Tesla,Yes,200,49000,discounted,1,0,Tesla_Model_3.jpg
60,3,2,239,15000,4,Gas,Tesla,No,100,20000,NA,0,1,Tesla_Model_3.jpg
60,4,1,240,18000,2,Electric,Tesla,No,250,26000,paid,1,0,Tesla_Model_3.jpg
60,4,2,240,9000,4,Gas,Mercedes,Yes,100,37000,NA,0,1,MB_C300.jpg
61,1,1,241,33000,2,Electric,Tesla,Yes,200,36000,discounted,1,0,Tesla_Model_3.jpg
61,1,2,241,28000,5,Gas,Nissan,Yes,250,50000,NA,0,1,Nissan_Gas.jpg
61,2,1,242,20000,4,Electric,Mercedes,No,250,39000,free,1,0,MB_EQ.jpg
61,2,2,242,46000,4,Gas,Nissan,No,250,29000,NA,0,1,Nissan_Gas.jpg
61,3,1,243,24000,4,Electric,Mercedes,No,150,23000,discounted,1,0,MB_EQ.jpg
61,3,2,243,7000,5,Gas,Nissan,Yes,100,41000,NA,0,1,Nissan_Gas.jpg
61,4,1,244,41000,5,Electric,Mercedes,Yes,200,28000,free,1,0,MB_EQ.jpg
61,4,2,244,47000,5,Gas,Nissan,Yes,150,17000,NA,0,1,Nissan_Gas.jpg
62,1,1,245,24000,1,Electric,Mercedes,Yes,100,9000,discounted,1,0,MB_EQ.jpg
62,1,2,245,23000,2,Gas,Mercedes,No,100,35000,NA,0,1,MB_C300.jpg
62,2,1,246,13000,4,Electric,Nissan,No,100,22000,discounted,1,0,Nissan_Leaf.jpg
62,2,2,246,16000,4,Gas,Mercedes,Yes,250,17000,NA,0,1,MB_C300.jpg
62,3,1,247,13000,3,Electric,Tesla,No,250,37000,paid,1,0,Tesla_Model_3.jpg
62,3,2,247,20000,4,Gas,Mercedes,No,100,25000,NA,0,1,MB_C300.jpg
62,4,1,248,19000,3,Electric,Nissan,No,250,16000,paid,1,0,Nissan_Leaf.jpg
62,4,2,248,19000,5,Gas,Mercedes,No,200,40000,NA,0,1,MB_C300.jpg
63,1,1,249,30000,2,Electric,Nissan,Yes,100,46000,free,1,0,Nissan_Leaf.jpg
63,1,2,249,10000,5,Gas,Nissan,Yes,250,39000,NA,0,1,Nissan_Gas.jpg
63,2,1,250,10000,4,Electric,Mercedes,No,200,29000,discounted,1,0,MB_EQ.jpg
63,2,2,250,47000,3,Gas,Mercedes,Yes,100,45000,NA,0,1,MB_C300.jpg
63,3,1,251,12000,3,Electric,Tesla,Yes,150,10000,paid,1,0,Tesla_Model_3.jpg
63,3,2,251,29000,2,Gas,Nissan,Yes,250,50000,NA,0,1,Nissan_Gas.jpg
63,4,1,252,43000,1,Electric,Mercedes,Yes,150,40000,free,1,0,MB_EQ.jpg
63,4,2,252,47000,2,Gas,Nissan,Yes,200,6000,NA,0,1,Nissan_Gas.jpg
64,1,1,253,22000,5,Electric,Nissan,Yes,200,13000,discounted,1,0,Nissan_Leaf.jpg
64,1,2,253,41000,5,Gas,Tesla,Yes,250,23000,NA,0,1,Tesla_Model_3.jpg
64,2,1,254,18000,2,Electric,Tesla,Yes,100,8000,free,1,0,Tesla_Model_3.jpg
64,2,2,254,20000,3,Gas,Mercedes,No,200,38000,NA,0,1,MB_C300.jpg
64,3,1,255,45000,4,Electric,Nissan,Yes,150,15000,free,1,0,Nissan_Leaf.jpg
64,3,2,255,12000,5,Gas,Nissan,No,100,24000,NA,0,1,Nissan_Gas.jpg
64,4,1,256,23000,3,Electric,Mercedes,No,200,22000,paid,1,0,MB_EQ.jpg
64,4,2,256,27000,5,Gas,Mercedes,Yes,200,33000,NA,0,1,MB_C300.jpg
65,1,1,257,32000,3,Electric,Mercedes,No,200,20000,free,1,0,MB_EQ.jpg
65,1,2,257,41000,3,Gas,Nissan,Yes,250,8000,NA,0,1,Nissan_Gas.jpg
65,2,1,258,5000,5,Electric,Nissan,No,250,35000,paid,1,0,Nissan_Leaf.jpg
65,2,2,258,49000,2,Gas,Tesla,Yes,100,27000,NA,0,1,Tesla_Model_3.jpg
65,3,1,259,22000,5,Electric,Tesla,Yes,250,6000,free,1,0,Tesla_Model_3.jpg
65,3,2,259,36000,3,Gas,Tesla,No,150,44000,NA,0,1,Tesla_Model_3.jpg
65,4,1,260,17000,4,Electric,Mercedes,No,250,8000,paid,1,0,MB_EQ.jpg
65,4,2,260,14000,1,Gas,Tesla,Yes,250,33000,NA,0,1,Tesla_Model_3.jpg
66,1,1,261,39000,1,Electric,Nissan,No,250,13000,paid,1,0,Nissan_Leaf.jpg
66,1,2,261,26000,2,Gas,Nissan,No,200,48000,NA,0,1,Nissan_Gas.jpg
66,2,1,262,16000,5,Electric,Tesla,Yes,200,27000,free,1,0,Tesla_Model_3.jpg
66,2,2,262,20000,5,Gas,Tesla,Yes,200,46000,NA,0,1,Tesla_Model_3.jpg
66,3,1,263,15000,1,Electric,Nissan,Yes,200,43000,discounted,1,0,Nissan_Leaf.jpg
66,3,2,263,11000,5,Gas,Mercedes,Yes,250,43000,NA,0,1,MB_C300.jpg
66,4,1,264,36000,5,Electric,Mercedes,No,250,9000,discounted,1,0,MB_EQ.jpg
66,4,2,264,14000,1,Gas,Mercedes,Yes,100,38000,NA,0,1,MB_C300.jpg
67,1,1,265,49000,4,Electric,Mercedes,Yes,100,34000,free,1,0,MB_EQ.jpg
67,1,2,265,22000,4,Gas,Nissan,Yes,200,50000,NA,0,1,Nissan_Gas.jpg
67,2,1,266,7000,1,Electric,Nissan,Yes,150,31000,paid,1,0,Nissan_Leaf.jpg
67,2,2,266,31000,5,Gas,Mercedes,Yes,250,27000,NA,0,1,MB_C300.jpg
67,3,1,267,31000,5,Electric,Tesla,No,150,46000,discounted,1,0,Tesla_Model_3.jpg
67,3,2,267,41000,5,Gas,Tesla,No,100,44000,NA,0,1,Tesla_Model_3.jpg
67,4,1,268,24000,5,Electric,Nissan,No,200,25000,paid,1,0,Nissan_Leaf.jpg
67,4,2,268,42000,3,Gas,Tesla,No,100,42000,NA,0,1,Tesla_Model_3.jpg
68,1,1,269,26000,1,Electric,Mercedes,Yes,200,10000,free,1,0,MB_EQ.jpg
68,1,2,269,6000,5,Gas,Nissan,Yes,250,40000,NA,0,1,Nissan_Gas.jpg
68,2,1,270,39000,1,Electric,Mercedes,No,200,34000,free,1,0,MB_EQ.jpg
68,2,2,270,33000,3,Gas,Tesla,Yes,150,14000,NA,0,1,Tesla_Model_3.jpg
68,3,1,271,13000,2,Electric,Tesla,Yes,100,41000,paid,1,0,Tesla_Model_3.jpg
68,3,2,271,8000,3,Gas,Mercedes,Yes,200,22000,NA,0,1,MB_C300.jpg
68,4,1,272,28000,2,Electric,Nissan,Yes,250,30000,discounted,1,0,Nissan_Leaf.jpg
68,4,2,272,46000,4,Gas,Tesla,No,100,25000,NA,0,1,Tesla_Model_3.jpg
69,1,1,273,11000,2,Electric,Tesla,No,150,50000,paid,1,0,Tesla_Model_3.jpg
69,1,2,273,29000,2,Gas,Tesla,Yes,150,39000,NA,0,1,Tesla_Model_3.jpg
69,2,1,274,36000,5,Electric,Nissan,Yes,200,28000,discounted,1,0,Nissan_Leaf.jpg
69,2,2,274,31000,5,Gas,Nissan,Yes,200,6000,NA,0,1,Nissan_Gas.jpg
69,3,1,275,28000,3,Electric,Mercedes,No,250,45000,paid,1,0,MB_EQ.jpg
69,3,2,275,25000,5,Gas,Mercedes,Yes,150,6000,NA,0,1,MB_C300.jpg
69,4,1,276,17000,4,Electric,Tesla,No,250,38000,discounted,1,0,Tesla_Model_3.jpg
69,4,2,276,15000,2,Gas,Nissan,No,150,43000,NA,0,1,Nissan_Gas.jpg
70,1,1,277,30000,1,Electric,Nissan,No,200,12000,paid,1,0,Nissan_Leaf.jpg
70,1,2,277,21000,5,Gas,Tesla,No,250,21000,NA,0,1,Tesla_Model_3.jpg
