respID,qID,altID,obsID,price,fuelEconomy,modelyear,powertrain,Warranty,range,Mileage,ChargingStation,powertrain_Electric,powertrain_Gas
32,1,1,125,10000,20,2018,Gas,Yes,0,10000,No Promotion,0,1
32,1,2,125,50000,20,2019,Gas,No,0,40000,No Promotion,0,1
32,1,3,125,25000,25,2015,Gas,No,0,10000,No Promotion,0,1
32,2,1,126,25000,35,2016,Gas,Yes,0,45000,No Promotion,0,1
32,2,2,126,10000,0,2018,Electric,Yes,150,10000,No Promotion,1,0
32,2,3,126,15000,20,2019,Gas,No,0,40000,No Promotion,0,1
32,3,1,127,35000,0,2017,Electric,Yes,100,50000,Free,1,0
32,3,2,127,40000,0,2016,Electric,No,150,40000,Discounted,1,0
32,3,3,127,40000,0,2016,Electric,Yes,150,30000,No Promotion,1,0
32,4,1,128,50000,0,2016,Electric,No,250,15000,Discounted,1,0
32,4,2,128,25000,25,2015,Gas,Yes,0,15000,No Promotion,0,1
32,4,3,128,15000,30,2018,Gas,Yes,0,45000,No Promotion,0,1
33,1,1,129,50000,20,2020,Gas,No,0,10000,No Promotion,0,1
33,1,2,129,50000,25,2018,Gas,Yes,0,40000,No Promotion,0,1
33,1,3,129,25000,0,2016,Electric,Yes,150,20000,No Promotion,1,0
33,2,1,130,25000,0,2020,Electric,No,250,50000,Discounted,1,0
33,2,2,130,15000,35,2017,Gas,Yes,0,10000,No Promotion,0,1
33,2,3,130,50000,0,2020,Electric,No,100,15000,Discounted,1,0
33,3,1,131,45000,0,2020,Electric,No,250,50000,Discounted,1,0
33,3,2,131,25000,0,2020,Electric,No,200,40000,Free,1,0
33,3,3,131,35000,0,2016,Electric,No,150,15000,No Promotion,1,0
33,4,1,132,15000,35,2017,Gas,Yes,0,15000,No Promotion,0,1
33,4,2,132,30000,25,2017,Gas,No,0,30000,No Promotion,0,1
33,4,3,132,30000,0,2018,Electric,No,200,40000,Discounted,1,0
34,1,1,133,30000,20,2017,Gas,No,0,40000,No Promotion,0,1
34,1,2,133,25000,15,2015,Gas,Yes,0,45000,No Promotion,0,1
34,1,3,133,25000,20,2020,Gas,Yes,0,50000,No Promotion,0,1
34,2,1,134,45000,35,2016,Gas,No,0,35000,No Promotion,0,1
34,2,2,134,50000,0,2017,Electric,Yes,250,15000,Discounted,1,0
34,2,3,134,15000,0,2019,Electric,No,200,20000,Discounted,1,0
34,3,1,135,35000,0,2015,Electric,No,250,40000,Free,1,0
34,3,2,135,50000,25,2016,Gas,No,0,50000,No Promotion,0,1
34,3,3,135,10000,20,2019,Gas,Yes,0,40000,No Promotion,0,1
34,4,1,136,20000,25,2015,Gas,No,0,40000,No Promotion,0,1
34,4,2,136,25000,0,2016,Electric,Yes,100,25000,Discounted,1,0
34,4,3,136,30000,30,2017,Gas,Yes,0,10000,No Promotion,0,1
35,1,1,137,30000,20,2017,Gas,No,0,50000,No Promotion,0,1
35,1,2,137,30000,35,2019,Gas,Yes,0,30000,No Promotion,0,1
35,1,3,137,50000,30,2015,Gas,No,0,45000,No Promotion,0,1
35,2,1,138,40000,30,2016,Gas,Yes,0,15000,No Promotion,0,1
35,2,2,138,40000,0,2016,Electric,No,250,40000,Free,1,0
35,2,3,138,20000,25,2018,Gas,No,0,40000,No Promotion,0,1
35,3,1,139,50000,0,2020,Electric,No,250,30000,Discounted,1,0
35,3,2,139,40000,0,2019,Electric,Yes,150,40000,Free,1,0
35,3,3,139,40000,20,2016,Gas,No,0,20000,No Promotion,0,1
35,4,1,140,40000,0,2015,Electric,Yes,250,50000,No Promotion,1,0
35,4,2,140,10000,15,2016,Gas,No,0,10000,No Promotion,0,1
35,4,3,140,25000,0,2015,Electric,Yes,200,30000,No Promotion,1,0
36,1,1,141,15000,0,2020,Electric,Yes,250,35000,No Promotion,1,0
36,1,2,141,45000,0,2015,Electric,Yes,100,35000,Discounted,1,0
36,1,3,141,35000,20,2018,Gas,Yes,0,10000,No Promotion,0,1
36,2,1,142,40000,25,2015,Gas,No,0,30000,No Promotion,0,1
36,2,2,142,35000,0,2018,Electric,No,150,35000,No Promotion,1,0
36,2,3,142,35000,30,2017,Gas,No,0,15000,No Promotion,0,1
36,3,1,143,20000,15,2018,Gas,Yes,0,20000,No Promotion,0,1
36,3,2,143,40000,30,2018,Gas,No,0,25000,No Promotion,0,1
36,3,3,143,20000,0,2015,Electric,No,150,35000,No Promotion,1,0
36,4,1,144,30000,35,2020,Gas,No,0,45000,No Promotion,0,1
36,4,2,144,10000,20,2017,Gas,Yes,0,25000,No Promotion,0,1
36,4,3,144,10000,0,2019,Electric,Yes,250,25000,Free,1,0
37,1,1,145,10000,0,2019,Electric,Yes,150,10000,No Promotion,1,0
37,1,2,145,20000,25,2015,Gas,Yes,0,50000,No Promotion,0,1
37,1,3,145,50000,20,2020,Gas,Yes,0,40000,No Promotion,0,1
37,2,1,146,30000,0,2019,Electric,No,250,5000,Free,1,0
37,2,2,146,10000,0,2015,Electric,Yes,200,25000,Free,1,0
37,2,3,146,50000,30,2018,Gas,Yes,0,35000,No Promotion,0,1
37,3,1,147,50000,35,2020,Gas,Yes,0,50000,No Promotion,0,1
37,3,2,147,30000,0,2016,Electric,Yes,100,35000,Free,1,0
37,3,3,147,25000,0,2015,Electric,Yes,100,50000,No Promotion,1,0
37,4,1,148,35000,15,2018,Gas,No,0,40000,No Promotion,0,1
37,4,2,148,25000,0,2016,Electric,Yes,150,20000,Discounted,1,0
37,4,3,148,20000,35,2017,Gas,Yes,0,15000,No Promotion,0,1
38,1,1,149,45000,25,2017,Gas,Yes,0,20000,No Promotion,0,1
38,1,2,149,25000,0,2018,Electric,Yes,200,10000,Free,1,0
38,1,3,149,25000,20,2015,Gas,Yes,0,5000,No Promotion,0,1
38,2,1,150,35000,0,2018,Electric,Yes,150,25000,Discounted,1,0
38,2,2,150,35000,0,2018,Electric,No,250,35000,Free,1,0
38,2,3,150,20000,15,2019,Gas,No,0,50000,No Promotion,0,1
38,3,1,151,45000,0,2018,Electric,Yes,250,30000,No Promotion,1,0
38,3,2,151,30000,0,2018,Electric,Yes,150,40000,Free,1,0
38,3,3,151,35000,0,2017,Electric,No,150,25000,Free,1,0
38,4,1,152,20000,0,2016,Electric,No,250,45000,Discounted,1,0
38,4,2,152,10000,35,2019,Gas,No,0,5000,No Promotion,0,1
38,4,3,152,35000,35,2015,Gas,No,0,40000,No Promotion,0,1
39,1,1,153,15000,15,2015,Gas,Yes,0,35000,No Promotion,0,1
39,1,2,153,30000,25,2020,Gas,Yes,0,5000,No Promotion,0,1
39,1,3,153,10000,0,2017,Electric,Yes,250,45000,Free,1,0
39,2,1,154,50000,0,2019,Electric,Yes,200,45000,No Promotion,1,0
39,2,2,154,30000,0,2018,Electric,Yes,200,25000,Free,1,0
39,2,3,154,10000,20,2015,Gas,No,0,40000,No Promotion,0,1
39,3,1,155,15000,15,2018,Gas,Yes,0,45000,No Promotion,0,1
39,3,2,155,45000,0,2017,Electric,No,100,25000,Discounted,1,0
39,3,3,155,35000,15,2015,Gas,Yes,0,5000,No Promotion,0,1
39,4,1,156,50000,25,2019,Gas,No,0,30000,No Promotion,0,1
39,4,2,156,10000,0,2016,Electric,No,200,50000,Free,1,0
39,4,3,156,30000,35,2018,Gas,No,0,25000,No Promotion,0,1
40,1,1,157,50000,30,2016,Gas,No,0,30000,No Promotion,0,1
40,1,2,157,10000,0,2018,Electric,No,150,20000,Discounted,1,0
40,1,3,157,25000,0,2020,Electric,Yes,250,20000,No Promotion,1,0
40,2,1,158,20000,25,2020,Gas,Yes,0,40000,No Promotion,0,1
40,2,2,158,35000,35,2017,Gas,Yes,0,5000,No Promotion,0,1
40,2,3,158,45000,25,2019,Gas,Yes,0,40000,No Promotion,0,1
40,3,1,159,10000,0,2016,Electric,Yes,100,10000,Free,1,0
40,3,2,159,50000,15,2017,Gas,Yes,0,5000,No Promotion,0,1
40,3,3,159,20000,30,2016,Gas,No,0,10000,No Promotion,0,1
40,4,1,160,10000,30,2016,Gas,No,0,30000,No Promotion,0,1
40,4,2,160,50000,0,2017,Electric,Yes,100,40000,Free,1,0
40,4,3,160,25000,35,2020,Gas,Yes,0,50000,No Promotion,0,1
41,1,1,161,25000,15,2019,Gas,Yes,0,40000,No Promotion,0,1
41,1,2,161,10000,0,2016,Electric,No,200,35000,No Promotion,1,0
41,1,3,161,15000,30,2019,Gas,Yes,0,10000,No Promotion,0,1
41,2,1,162,50000,0,2015,Electric,Yes,200,10000,Free,1,0
41,2,2,162,50000,30,2019,Gas,No,0,45000,No Promotion,0,1
41,2,3,162,45000,0,2018,Electric,Yes,150,15000,Free,1,0
41,3,1,163,25000,30,2017,Gas,No,0,45000,No Promotion,0,1
41,3,2,163,40000,0,2016,Electric,No,200,10000,No Promotion,1,0
41,3,3,163,40000,20,2016,Gas,Yes,0,10000,No Promotion,0,1
41,4,1,164,30000,30,2015,Gas,Yes,0,15000,No Promotion,0,1
41,4,2,164,30000,20,2019,Gas,Yes,0,30000,No Promotion,0,1
41,4,3,164,50000,15,2018,Gas,No,0,30000,No Promotion,0,1
42,1,1,165,45000,35,2018,Gas,Yes,0,15000,No Promotion,0,1
42,1,2,165,50000,35,2017,Gas,Yes,0,40000,No Promotion,0,1
42,1,3,165,45000,25,2020,Gas,No,0,30000,No Promotion,0,1
42,2,1,166,45000,0,2019,Electric,No,200,20000,Free,1,0
42,2,2,166,10000,30,2019,Gas,Yes,0,45000,No Promotion,0,1
42,2,3,166,10000,0,2019,Electric,Yes,200,45000,Discounted,1,0
42,3,1,167,35000,0,2020,Electric,No,150,50000,No Promotion,1,0
42,3,2,167,50000,0,2016,Electric,Yes,150,20000,No Promotion,1,0
42,3,3,167,45000,0,2020,Electric,Yes,200,35000,Discounted,1,0
42,4,1,168,30000,0,2016,Electric,Yes,150,30000,Discounted,1,0
42,4,2,168,20000,15,2016,Gas,No,0,30000,No Promotion,0,1
42,4,3,168,15000,0,2018,Electric,Yes,100,35000,Discounted,1,0
43,1,1,169,40000,0,2018,Electric,Yes,200,45000,Free,1,0
43,1,2,169,25000,30,2017,Gas,No,0,15000,No Promotion,0,1
43,1,3,169,25000,0,2016,Electric,Yes,150,30000,Discounted,1,0
43,2,1,170,30000,15,2019,Gas,Yes,0,35000,No Promotion,0,1
43,2,2,170,15000,0,2016,Electric,No,100,50000,No Promotion,1,0
43,2,3,170,30000,35,2018,Gas,No,0,25000,No Promotion,0,1
43,3,1,171,45000,35,2015,Gas,No,0,20000,No Promotion,0,1
43,3,2,171,20000,0,2020,Electric,Yes,250,40000,No Promotion,1,0
43,3,3,171,25000,0,2019,Electric,Yes,200,45000,Free,1,0
43,4,1,172,45000,25,2015,Gas,Yes,0,35000,No Promotion,0,1
43,4,2,172,15000,25,2019,Gas,Yes,0,20000,No Promotion,0,1
43,4,3,172,50000,0,2015,Electric,Yes,200,25000,Discounted,1,0
44,1,1,173,50000,35,2015,Gas,Yes,0,40000,No Promotion,0,1
44,1,2,173,20000,0,2015,Electric,Yes,150,25000,No Promotion,1,0
44,1,3,173,15000,0,2017,Electric,No,200,40000,Discounted,1,0
44,2,1,174,30000,0,2016,Electric,Yes,200,10000,Discounted,1,0
44,2,2,174,45000,0,2019,Electric,No,150,30000,Free,1,0
44,2,3,174,20000,0,2020,Electric,No,100,35000,Free,1,0
44,3,1,175,35000,0,2016,Electric,No,250,40000,No Promotion,1,0
44,3,2,175,50000,0,2019,Electric,Yes,250,40000,No Promotion,1,0
44,3,3,175,30000,15,2016,Gas,No,0,40000,No Promotion,0,1
44,4,1,176,20000,0,2015,Electric,No,250,5000,Free,1,0
44,4,2,176,50000,0,2015,Electric,No,200,35000,Free,1,0
44,4,3,176,30000,20,2020,Gas,No,0,25000,No Promotion,0,1
45,1,1,177,25000,0,2017,Electric,Yes,150,5000,No Promotion,1,0
45,1,2,177,35000,30,2020,Gas,Yes,0,10000,No Promotion,0,1
45,1,3,177,10000,0,2017,Electric,Yes,150,50000,No Promotion,1,0
45,2,1,178,20000,0,2018,Electric,No,250,40000,Free,1,0
45,2,2,178,30000,0,2016,Electric,No,100,45000,No Promotion,1,0
45,2,3,178,20000,15,2015,Gas,No,0,40000,No Promotion,0,1
45,3,1,179,30000,0,2017,Electric,Yes,100,40000,No Promotion,1,0
45,3,2,179,15000,0,2016,Electric,Yes,100,15000,No Promotion,1,0
45,3,3,179,30000,30,2017,Gas,Yes,0,30000,No Promotion,0,1
45,4,1,180,45000,0,2018,Electric,No,200,50000,No Promotion,1,0
45,4,2,180,50000,0,2020,Electric,Yes,250,35000,Discounted,1,0
45,4,3,180,45000,0,2016,Electric,No,150,25000,Free,1,0
46,1,1,181,40000,20,2020,Gas,No,0,30000,No Promotion,0,1
46,1,2,181,25000,0,2019,Electric,No,250,5000,Discounted,1,0
46,1,3,181,10000,20,2017,Gas,Yes,0,5000,No Promotion,0,1
46,2,1,182,10000,35,2019,Gas,No,0,15000,No Promotion,0,1
46,2,2,182,10000,20,2018,Gas,Yes,0,40000,No Promotion,0,1
46,2,3,182,20000,0,2016,Electric,Yes,250,50000,Free,1,0
46,3,1,183,45000,0,2019,Electric,Yes,200,30000,No Promotion,1,0
46,3,2,183,15000,15,2016,Gas,Yes,0,40000,No Promotion,0,1
46,3,3,183,40000,0,2018,Electric,Yes,250,25000,Discounted,1,0
46,4,1,184,10000,0,2016,Electric,Yes,150,50000,No Promotion,1,0
46,4,2,184,35000,35,2018,Gas,No,0,25000,No Promotion,0,1
46,4,3,184,40000,0,2016,Electric,No,150,15000,Free,1,0
47,1,1,185,45000,0,2020,Electric,Yes,200,50000,Discounted,1,0
47,1,2,185,10000,35,2017,Gas,Yes,0,30000,No Promotion,0,1
47,1,3,185,15000,15,2018,Gas,No,0,40000,No Promotion,0,1
47,2,1,186,50000,0,2019,Electric,No,100,50000,Discounted,1,0
47,2,2,186,45000,0,2017,Electric,Yes,200,45000,No Promotion,1,0
47,2,3,186,20000,0,2017,Electric,Yes,150,50000,Free,1,0
47,3,1,187,45000,15,2017,Gas,Yes,0,20000,No Promotion,0,1
47,3,2,187,45000,15,2015,Gas,No,0,5000,No Promotion,0,1
47,3,3,187,15000,15,2018,Gas,No,0,15000,No Promotion,0,1
47,4,1,188,15000,30,2020,Gas,Yes,0,20000,No Promotion,0,1
47,4,2,188,35000,35,2019,Gas,No,0,50000,No Promotion,0,1
47,4,3,188,30000,15,2019,Gas,No,0,40000,No Promotion,0,1
48,1,1,189,15000,30,2016,Gas,Yes,0,15000,No Promotion,0,1
48,1,2,189,35000,0,2015,Electric,No,250,25000,No Promotion,1,0
48,1,3,189,45000,0,2019,Electric,Yes,250,35000,Free,1,0
48,2,1,190,10000,0,2020,Electric,Yes,100,15000,Free,1,0
48,2,2,190,10000,0,2019,Electric,No,250,45000,No Promotion,1,0
48,2,3,190,15000,25,2019,Gas,Yes,0,30000,No Promotion,0,1
48,3,1,191,20000,30,2015,Gas,Yes,0,45000,No Promotion,0,1
48,3,2,191,40000,0,2015,Electric,Yes,150,35000,Discounted,1,0
48,3,3,191,50000,30,2019,Gas,Yes,0,15000,No Promotion,0,1
48,4,1,192,40000,20,2015,Gas,Yes,0,50000,No Promotion,0,1
48,4,2,192,10000,0,2020,Electric,Yes,200,30000,No Promotion,1,0
48,4,3,192,40000,0,2016,Electric,No,250,5000,Free,1,0
49,1,1,193,35000,30,2015,Gas,Yes,0,5000,No Promotion,0,1
49,1,2,193,50000,0,2018,Electric,No,150,15000,No Promotion,1,0
49,1,3,193,15000,0,2017,Electric,No,100,25000,Free,1,0
49,2,1,194,30000,0,2018,Electric,Yes,150,5000,No Promotion,1,0
49,2,2,194,20000,15,2019,Gas,Yes,0,30000,No Promotion,0,1
49,2,3,194,20000,35,2018,Gas,Yes,0,35000,No Promotion,0,1
49,3,1,195,50000,20,2018,Gas,No,0,20000,No Promotion,0,1
49,3,2,195,30000,0,2016,Electric,Yes,100,15000,Free,1,0
49,3,3,195,10000,0,2020,Electric,No,150,20000,Discounted,1,0
49,4,1,196,40000,0,2017,Electric,No,100,40000,Free,1,0
49,4,2,196,15000,15,2018,Gas,No,0,40000,No Promotion,0,1
49,4,3,196,50000,25,2017,Gas,Yes,0,40000,No Promotion,0,1
50,1,1,197,50000,25,2019,Gas,No,0,35000,No Promotion,0,1
50,1,2,197,30000,35,2017,Gas,No,0,30000,No Promotion,0,1
50,1,3,197,10000,25,2018,Gas,No,0,5000,No Promotion,0,1
50,2,1,198,15000,0,2015,Electric,Yes,150,35000,No Promotion,1,0
50,2,2,198,50000,0,2016,Electric,No,200,50000,No Promotion,1,0
50,2,3,198,50000,0,2019,Electric,No,150,50000,Free,1,0
50,3,1,199,35000,0,2018,Electric,Yes,100,30000,Free,1,0
50,3,2,199,20000,0,2015,Electric,No,150,25000,Discounted,1,0
50,3,3,199,35000,0,2020,Electric,Yes,100,10000,Discounted,1,0
50,4,1,200,20000,30,2016,Gas,No,0,50000,No Promotion,0,1
50,4,2,200,20000,25,2020,Gas,Yes,0,25000,No Promotion,0,1
50,4,3,200,45000,0,2019,Electric,Yes,250,10000,Free,1,0
51,1,1,201,50000,15,2015,Gas,Yes,0,30000,No Promotion,0,1
51,1,2,201,30000,35,2018,Gas,No,0,30000,No Promotion,0,1
51,1,3,201,15000,20,2015,Gas,Yes,0,30000,No Promotion,0,1
51,2,1,202,50000,15,2017,Gas,Yes,0,40000,No Promotion,0,1
51,2,2,202,50000,30,2018,Gas,Yes,0,30000,No Promotion,0,1
51,2,3,202,30000,25,2016,Gas,Yes,0,45000,No Promotion,0,1
51,3,1,203,10000,30,2016,Gas,Yes,0,30000,No Promotion,0,1
51,3,2,203,45000,35,2015,Gas,No,0,50000,No Promotion,0,1
51,3,3,203,35000,15,2015,Gas,Yes,0,35000,No Promotion,0,1
51,4,1,204,20000,0,2017,Electric,No,100,25000,Free,1,0
51,4,2,204,35000,30,2017,Gas,No,0,45000,No Promotion,0,1
51,4,3,204,10000,30,2015,Gas,Yes,0,20000,No Promotion,0,1
52,1,1,205,15000,0,2018,Electric,Yes,250,15000,No Promotion,1,0
52,1,2,205,45000,25,2018,Gas,No,0,35000,No Promotion,0,1
52,1,3,205,10000,0,2016,Electric,Yes,200,30000,Free,1,0
52,2,1,206,25000,0,2018,Electric,Yes,250,25000,Free,1,0
52,2,2,206,25000,0,2015,Electric,No,150,15000,No Promotion,1,0
52,2,3,206,45000,0,2018,Electric,No,100,20000,No Promotion,1,0
52,3,1,207,40000,0,2018,Electric,Yes,150,15000,Discounted,1,0
52,3,2,207,10000,0,2018,Electric,Yes,250,30000,No Promotion,1,0
52,3,3,207,45000,15,2018,Gas,Yes,0,35000,No Promotion,0,1
52,4,1,208,45000,0,2019,Electric,No,150,40000,No Promotion,1,0
52,4,2,208,35000,25,2019,Gas,No,0,15000,No Promotion,0,1
52,4,3,208,45000,30,2017,Gas,No,0,30000,No Promotion,0,1
53,1,1,209,35000,35,2016,Gas,No,0,45000,No Promotion,0,1
53,1,2,209,10000,20,2015,Gas,No,0,45000,No Promotion,0,1
53,1,3,209,40000,0,2015,Electric,Yes,200,30000,No Promotion,1,0
53,2,1,210,35000,0,2016,Electric,Yes,250,50000,Discounted,1,0
53,2,2,210,45000,15,2017,Gas,No,0,20000,No Promotion,0,1
53,2,3,210,15000,35,2020,Gas,Yes,0,35000,No Promotion,0,1
53,3,1,211,20000,20,2015,Gas,No,0,50000,No Promotion,0,1
53,3,2,211,20000,25,2020,Gas,Yes,0,20000,No Promotion,0,1
53,3,3,211,30000,0,2016,Electric,No,150,30000,Free,1,0
53,4,1,212,35000,15,2020,Gas,Yes,0,25000,No Promotion,0,1
53,4,2,212,30000,0,2015,Electric,No,100,25000,Free,1,0
53,4,3,212,35000,20,2016,Gas,Yes,0,35000,No Promotion,0,1
54,1,1,213,50000,0,2016,Electric,No,150,40000,No Promotion,1,0
54,1,2,213,10000,0,2018,Electric,No,150,35000,Discounted,1,0
54,1,3,213,10000,0,2016,Electric,No,200,40000,Free,1,0
54,2,1,214,40000,0,2020,Electric,No,250,20000,No Promotion,1,0
54,2,2,214,35000,0,2016,Electric,No,100,35000,Free,1,0
54,2,3,214,30000,15,2019,Gas,No,0,40000,No Promotion,0,1
54,3,1,215,15000,0,2016,Electric,Yes,200,15000,Free,1,0
54,3,2,215,25000,25,2019,Gas,No,0,10000,No Promotion,0,1
54,3,3,215,25000,0,2018,Electric,No,200,35000,No Promotion,1,0
54,4,1,216,40000,15,2019,Gas,Yes,0,30000,No Promotion,0,1
54,4,2,216,45000,20,2017,Gas,Yes,0,40000,No Promotion,0,1
54,4,3,216,20000,15,2017,Gas,No,0,45000,No Promotion,0,1
55,1,1,217,50000,15,2019,Gas,No,0,30000,No Promotion,0,1
55,1,2,217,50000,15,2015,Gas,No,0,30000,No Promotion,0,1
55,1,3,217,20000,15,2020,Gas,Yes,0,45000,No Promotion,0,1
55,2,1,218,25000,25,2020,Gas,No,0,35000,No Promotion,0,1
55,2,2,218,30000,0,2015,Electric,Yes,100,40000,Discounted,1,0
55,2,3,218,20000,25,2015,Gas,Yes,0,5000,No Promotion,0,1
55,3,1,219,15000,15,2019,Gas,Yes,0,40000,No Promotion,0,1
55,3,2,219,25000,15,2015,Gas,No,0,15000,No Promotion,0,1
55,3,3,219,30000,0,2017,Electric,Yes,200,10000,Discounted,1,0
55,4,1,220,30000,0,2017,Electric,No,250,35000,Discounted,1,0
55,4,2,220,45000,20,2016,Gas,No,0,10000,No Promotion,0,1
55,4,3,220,30000,0,2020,Electric,No,250,20000,No Promotion,1,0
56,1,1,221,50000,0,2019,Electric,No,100,25000,No Promotion,1,0
56,1,2,221,15000,35,2018,Gas,No,0,5000,No Promotion,0,1
56,1,3,221,50000,15,2017,Gas,Yes,0,10000,No Promotion,0,1
56,2,1,222,25000,25,2018,Gas,Yes,0,25000,No Promotion,0,1
56,2,2,222,30000,35,2015,Gas,Yes,0,50000,No Promotion,0,1
56,2,3,222,40000,0,2020,Electric,No,100,15000,Free,1,0
56,3,1,223,50000,15,2017,Gas,No,0,45000,No Promotion,0,1
56,3,2,223,40000,30,2017,Gas,No,0,30000,No Promotion,0,1
56,3,3,223,30000,0,2020,Electric,Yes,200,25000,Discounted,1,0
56,4,1,224,10000,35,2018,Gas,Yes,0,5000,No Promotion,0,1
56,4,2,224,25000,20,2019,Gas,Yes,0,35000,No Promotion,0,1
56,4,3,224,45000,20,2020,Gas,No,0,45000,No Promotion,0,1
57,1,1,225,25000,0,2018,Electric,No,100,40000,No Promotion,1,0
57,1,2,225,15000,0,2020,Electric,No,100,35000,No Promotion,1,0
57,1,3,225,45000,0,2015,Electric,No,250,20000,Discounted,1,0
57,2,1,226,20000,0,2020,Electric,No,200,15000,Free,1,0
57,2,2,226,10000,0,2016,Electric,Yes,100,20000,Discounted,1,0
57,2,3,226,20000,0,2019,Electric,No,200,50000,Discounted,1,0
57,3,1,227,50000,0,2019,Electric,No,100,40000,No Promotion,1,0
57,3,2,227,15000,0,2015,Electric,Yes,200,10000,Free,1,0
57,3,3,227,20000,30,2017,Gas,No,0,40000,No Promotion,0,1
57,4,1,228,10000,0,2020,Electric,Yes,250,15000,No Promotion,1,0
57,4,2,228,30000,35,2019,Gas,Yes,0,5000,No Promotion,0,1
57,4,3,228,45000,20,2019,Gas,Yes,0,40000,No Promotion,0,1
58,1,1,229,50000,35,2019,Gas,Yes,0,40000,No Promotion,0,1
58,1,2,229,40000,0,2019,Electric,Yes,250,20000,No Promotion,1,0
58,1,3,229,25000,0,2020,Electric,Yes,200,20000,Discounted,1,0
58,2,1,230,45000,35,2018,Gas,No,0,5000,No Promotion,0,1
58,2,2,230,50000,0,2015,Electric,No,150,35000,No Promotion,1,0
58,2,3,230,45000,0,2016,Electric,Yes,100,5000,No Promotion,1,0
58,3,1,231,50000,0,2015,Electric,Yes,200,30000,No Promotion,1,0
58,3,2,231,15000,25,2017,Gas,Yes,0,10000,No Promotion,0,1
58,3,3,231,15000,0,2015,Electric,No,250,30000,Free,1,0
58,4,1,232,10000,30,2015,Gas,No,0,35000,No Promotion,0,1
58,4,2,232,35000,0,2017,Electric,No,200,15000,Discounted,1,0
58,4,3,232,35000,25,2018,Gas,No,0,15000,No Promotion,0,1
59,1,1,233,30000,0,2019,Electric,Yes,100,20000,No Promotion,1,0
59,1,2,233,20000,35,2018,Gas,No,0,25000,No Promotion,0,1
59,1,3,233,50000,15,2016,Gas,No,0,45000,No Promotion,0,1
59,2,1,234,50000,25,2019,Gas,No,0,40000,No Promotion,0,1
59,2,2,234,50000,35,2020,Gas,No,0,35000,No Promotion,0,1
59,2,3,234,15000,15,2019,Gas,Yes,0,30000,No Promotion,0,1
59,3,1,235,50000,0,2020,Electric,No,200,35000,Discounted,1,0
59,3,2,235,40000,35,2018,Gas,No,0,10000,No Promotion,0,1
59,3,3,235,40000,0,2018,Electric,Yes,150,40000,Discounted,1,0
59,4,1,236,30000,0,2020,Electric,No,250,30000,Discounted,1,0
59,4,2,236,10000,15,2020,Gas,Yes,0,25000,No Promotion,0,1
59,4,3,236,35000,30,2020,Gas,Yes,0,10000,No Promotion,0,1
60,1,1,237,15000,0,2020,Electric,Yes,150,20000,Free,1,0
60,1,2,237,45000,0,2019,Electric,No,200,30000,Discounted,1,0
60,1,3,237,45000,20,2017,Gas,Yes,0,15000,No Promotion,0,1
60,2,1,238,40000,0,2017,Electric,Yes,250,50000,Discounted,1,0
60,2,2,238,25000,0,2018,Electric,No,150,40000,Discounted,1,0
60,2,3,238,25000,30,2020,Gas,No,0,5000,No Promotion,0,1
60,3,1,239,35000,0,2020,Electric,Yes,250,30000,No Promotion,1,0
60,3,2,239,30000,0,2020,Electric,Yes,250,5000,Discounted,1,0
60,3,3,239,25000,0,2016,Electric,Yes,100,25000,Discounted,1,0
60,4,1,240,30000,25,2018,Gas,Yes,0,20000,No Promotion,0,1
60,4,2,240,15000,25,2019,Gas,Yes,0,35000,No Promotion,0,1
60,4,3,240,20000,0,2019,Electric,No,200,15000,Free,1,0
61,1,1,241,50000,0,2017,Electric,Yes,200,45000,No Promotion,1,0
61,1,2,241,25000,0,2018,Electric,No,200,25000,Free,1,0
61,1,3,241,30000,0,2017,Electric,No,100,40000,Free,1,0
61,2,1,242,25000,0,2015,Electric,No,100,35000,Discounted,1,0
61,2,2,242,20000,0,2020,Electric,Yes,150,45000,Discounted,1,0
61,2,3,242,35000,0,2017,Electric,Yes,200,20000,No Promotion,1,0
61,3,1,243,45000,0,2018,Electric,Yes,150,10000,No Promotion,1,0
61,3,2,243,40000,0,2020,Electric,No,150,20000,No Promotion,1,0
61,3,3,243,45000,0,2017,Electric,Yes,200,15000,Discounted,1,0
61,4,1,244,30000,30,2016,Gas,No,0,45000,No Promotion,0,1
61,4,2,244,35000,20,2020,Gas,Yes,0,15000,No Promotion,0,1
61,4,3,244,10000,30,2020,Gas,No,0,20000,No Promotion,0,1
62,1,1,245,30000,20,2017,Gas,Yes,0,20000,No Promotion,0,1
62,1,2,245,20000,0,2018,Electric,No,150,50000,Discounted,1,0
62,1,3,245,10000,0,2016,Electric,Yes,200,50000,No Promotion,1,0
62,2,1,246,10000,25,2015,Gas,No,0,15000,No Promotion,0,1
62,2,2,246,15000,0,2016,Electric,Yes,250,20000,No Promotion,1,0
62,2,3,246,40000,20,2017,Gas,No,0,5000,No Promotion,0,1
62,3,1,247,40000,0,2020,Electric,Yes,200,10000,No Promotion,1,0
62,3,2,247,30000,0,2017,Electric,No,150,25000,No Promotion,1,0
62,3,3,247,30000,35,2017,Gas,Yes,0,45000,No Promotion,0,1
62,4,1,248,50000,0,2019,Electric,No,200,20000,Discounted,1,0
62,4,2,248,40000,25,2016,Gas,No,0,10000,No Promotion,0,1
62,4,3,248,10000,20,2018,Gas,No,0,5000,No Promotion,0,1
